Record_ID,Voltage,Current,Frequency,Fault_Type,Asset_Type,Asset_ID,Severity,Confidence,Fault_Label
7569,247.65,18.85,50.41,Voltage Swell,Substation,SS-04,Medium,89.71,3
7570,253.69,18.04,50.26,Voltage Swell,Substation,SS-04,Medium,76.14,3
7571,245.79,15.27,50.31,Voltage Swell,Substation,SS-04,Medium,81.65,3
7572,265.47,10.98,50.31,Voltage Swell,Substation,SS-04,Medium,87.68,3
7573,257.32,17.93,50.37,Voltage Swell,Substation,SS-04,Medium,80.98,3
7574,249.18,19.0,50.9,Voltage Swell,Substation,SS-04,Medium,89.76,3
7575,255.06,17.82,50.41,Voltage Swell,Substation,SS-04,Medium,81.81,3
7576,265.75,10.13,50.22,Voltage Swell,Substation,SS-04,Medium,79.72,3
7577,264.7,12.47,50.36,Voltage Swell,Substation,SS-04,Medium,89.98,3
7578,254.6,10.97,50.62,Voltage Swell,Substation,SS-04,Medium,87.03,3
7579,246.74,15.43,50.04,Voltage Swell,Substation,SS-04,Medium,82.89,3
7580,251.42,11.68,50.47,Voltage Swell,Substation,SS-04,Medium,88.91,3
7581,262.77,19.24,50.66,Voltage Swell,Substation,SS-04,Medium,75.11,3
7582,251.64,18.87,50.64,Voltage Swell,Substation,SS-04,Medium,89.72,3
7583,248.9,11.56,50.36,Voltage Swell,Substation,SS-04,Medium,79.9,3
7584,251.3,13.32,50.64,Voltage Swell,Substation,SS-04,Medium,79.67,3
7585,246.99,16.5,50.46,Voltage Swell,Substation,SS-04,Medium,83.35,3
7586,256.39,18.68,50.56,Voltage Swell,Substation,SS-04,Medium,88.85,3
7587,257.76,11.51,50.36,Voltage Swell,Substation,SS-04,Medium,82.83,3
7588,258.25,16.25,50.22,Voltage Swell,Substation,SS-04,Medium,84.88,3
7589,264.46,16.12,50.48,Voltage Swell,Substation,SS-04,Medium,89.88,3
7590,255.12,9.28,50.82,Voltage Swell,Substation,SS-04,Medium,78.18,3
7591,262.83,10.15,50.02,Voltage Swell,Substation,SS-04,Medium,77.4,3
7592,254.42,9.28,50.2,Voltage Swell,Substation,SS-04,Medium,86.47,3
7593,264.25,17.81,50.84,Voltage Swell,Substation,SS-04,Medium,81.31,3
7594,266.69,14.31,50.47,Voltage Swell,Substation,SS-04,Medium,85.78,3
7595,250.35,17.47,50.43,Voltage Swell,Substation,SS-04,Medium,76.91,3
7596,247.98,9.98,50.89,Voltage Swell,Substation,SS-04,Medium,89.86,3
7597,253.92,11.51,50.22,Voltage Swell,Substation,SS-04,Medium,87.36,3
7598,250.23,19.09,50.67,Voltage Swell,Substation,SS-04,Medium,88.46,3
7599,258.85,16.29,50.62,Voltage Swell,Substation,SS-04,Medium,87.47,3
7600,265.9,15.08,50.63,Voltage Swell,Substation,SS-04,Medium,88.83,3
7601,268.25,15.97,50.01,Voltage Swell,Substation,SS-04,Medium,76.57,3
7602,266.45,9.02,50.21,Voltage Swell,Substation,SS-04,Medium,78.46,3
7603,260.01,14.92,50.29,Voltage Swell,Substation,SS-04,Medium,78.11,3
7604,264.11,19.23,50.05,Voltage Swell,Substation,SS-04,Medium,77.0,3
7605,261.05,17.65,50.79,Voltage Swell,Substation,SS-04,Medium,85.8,3
7606,267.19,10.61,50.11,Voltage Swell,Substation,SS-04,Medium,84.23,3
7607,265.56,14.98,50.96,Voltage Swell,Substation,SS-04,Medium,86.93,3
7608,262.52,8.72,50.11,Voltage Swell,Substation,SS-04,Medium,86.77,3
7609,249.96,8.35,50.91,Voltage Swell,Substation,SS-04,Medium,88.36,3
7610,250.46,17.36,50.05,Voltage Swell,Substation,SS-04,Medium,79.28,3
7611,260.59,17.16,50.01,Voltage Swell,Substation,SS-04,Medium,79.89,3
7612,250.36,19.99,50.67,Voltage Swell,Substation,SS-04,Medium,81.09,3
7613,246.89,15.18,50.64,Voltage Swell,Substation,SS-04,Medium,87.25,3
7614,252.21,19.78,50.44,Voltage Swell,Substation,SS-04,Medium,79.44,3
7615,253.71,14.24,50.94,Voltage Swell,Substation,SS-04,Medium,86.03,3
7616,259.43,9.95,50.15,Voltage Swell,Substation,SS-04,Medium,82.53,3
7617,263.22,17.01,50.23,Voltage Swell,Substation,SS-04,Medium,76.5,3
7618,254.61,19.02,50.55,Voltage Swell,Substation,SS-04,Medium,79.8,3
7619,253.09,9.59,50.47,Voltage Swell,Substation,SS-04,Medium,86.87,3
7620,269.21,14.02,50.17,Voltage Swell,Substation,SS-04,Medium,85.24,3
7621,263.92,8.86,50.85,Voltage Swell,Substation,SS-04,Medium,87.44,3
7622,256.81,14.73,50.71,Voltage Swell,Substation,SS-04,Medium,85.15,3
7623,245.41,9.47,50.16,Voltage Swell,Substation,SS-04,Medium,86.34,3
7624,256.0,14.55,50.77,Voltage Swell,Substation,SS-04,Medium,80.11,3
7625,263.72,13.31,50.38,Voltage Swell,Substation,SS-04,Medium,80.0,3
7626,269.12,17.26,50.02,Voltage Swell,Substation,SS-04,Medium,89.36,3
7627,264.39,9.79,50.08,Voltage Swell,Substation,SS-04,Medium,79.62,3
7628,260.6,15.4,50.28,Voltage Swell,Substation,SS-04,Medium,81.69,3
7629,250.3,8.61,50.52,Voltage Swell,Substation,SS-04,Medium,80.2,3
7630,258.57,19.36,50.14,Voltage Swell,Substation,SS-04,Medium,75.03,3
7631,246.92,13.55,50.71,Voltage Swell,Substation,SS-04,Medium,83.71,3
7632,257.37,12.25,50.31,Voltage Swell,Substation,SS-04,Medium,80.64,3
7633,260.29,10.01,50.77,Voltage Swell,Substation,SS-04,Medium,83.63,3
7634,251.73,14.01,50.96,Voltage Swell,Substation,SS-04,Medium,75.31,3
7635,249.99,13.38,50.64,Voltage Swell,Substation,SS-04,Medium,78.18,3
7636,268.29,15.71,50.88,Voltage Swell,Substation,SS-04,Medium,79.94,3
7637,265.72,12.54,50.25,Voltage Swell,Substation,SS-04,Medium,88.67,3
7638,247.31,19.31,50.46,Voltage Swell,Substation,SS-04,Medium,89.89,3
7639,258.49,17.09,50.01,Voltage Swell,Substation,SS-04,Medium,82.45,3
7640,263.44,17.39,50.16,Voltage Swell,Substation,SS-04,Medium,81.28,3
7641,255.48,9.24,50.44,Voltage Swell,Substation,SS-04,Medium,87.11,3
7642,252.5,13.19,50.96,Voltage Swell,Substation,SS-04,Medium,75.48,3
7643,259.79,16.92,50.76,Voltage Swell,Substation,SS-04,Medium,85.74,3
7644,263.16,8.71,50.53,Voltage Swell,Substation,SS-04,Medium,86.74,3
7645,247.35,8.14,50.81,Voltage Swell,Substation,SS-04,Medium,85.68,3
7646,255.31,19.28,50.77,Voltage Swell,Substation,SS-04,Medium,89.52,3
7647,268.23,13.78,50.75,Voltage Swell,Substation,SS-04,Medium,85.04,3
7648,265.29,17.45,50.15,Voltage Swell,Substation,SS-04,Medium,78.51,3
7649,251.64,17.82,50.81,Voltage Swell,Substation,SS-04,Medium,82.43,3
7650,259.52,17.92,50.31,Voltage Swell,Substation,SS-04,Medium,75.75,3
7651,257.06,18.96,50.79,Voltage Swell,Substation,SS-04,Medium,80.5,3
7652,246.62,15.64,50.83,Voltage Swell,Substation,SS-04,Medium,84.97,3
7653,255.63,9.48,50.91,Voltage Swell,Substation,SS-04,Medium,79.14,3
7654,250.61,17.79,50.98,Voltage Swell,Substation,SS-04,Medium,84.9,3
7655,260.62,11.83,50.02,Voltage Swell,Substation,SS-04,Medium,77.88,3
7656,259.61,9.82,50.88,Voltage Swell,Substation,SS-04,Medium,77.82,3
7657,258.05,14.14,50.6,Voltage Swell,Substation,SS-04,Medium,79.91,3
7658,266.84,13.33,50.7,Voltage Swell,Substation,SS-04,Medium,84.54,3
7659,247.93,15.47,50.55,Voltage Swell,Substation,SS-04,Medium,88.48,3
7660,267.02,9.81,50.08,Voltage Swell,Substation,SS-04,Medium,79.42,3
7661,269.67,8.26,50.67,Voltage Swell,Substation,SS-04,Medium,84.13,3
7662,261.16,10.62,50.23,Voltage Swell,Substation,SS-04,Medium,81.46,3
7663,247.4,8.9,50.09,Voltage Swell,Substation,SS-04,Medium,83.59,3
7664,254.94,11.52,50.32,Voltage Swell,Substation,SS-04,Medium,78.11,3
7665,255.29,10.44,50.7,Voltage Swell,Substation,SS-04,Medium,76.86,3
7666,268.71,9.08,50.94,Voltage Swell,Substation,SS-04,Medium,87.5,3
7667,262.02,18.95,50.14,Voltage Swell,Substation,SS-04,Medium,77.64,3
7668,251.3,10.94,50.31,Voltage Swell,Substation,SS-04,Medium,83.63,3
7669,245.7,12.59,50.25,Voltage Swell,Substation,SS-04,Medium,84.1,3
7670,269.63,14.21,50.43,Voltage Swell,Substation,SS-04,Medium,80.52,3
7671,264.62,8.86,50.96,Voltage Swell,Substation,SS-04,Medium,81.27,3
7672,252.84,19.69,50.94,Voltage Swell,Substation,SS-04,Medium,84.63,3
7673,245.46,16.98,50.34,Voltage Swell,Substation,SS-04,Medium,80.82,3
7674,248.97,14.28,50.74,Voltage Swell,Substation,SS-04,Medium,79.1,3
7675,268.47,10.34,50.07,Voltage Swell,Substation,SS-04,Medium,84.67,3
7676,266.23,19.44,50.77,Voltage Swell,Substation,SS-04,Medium,77.99,3
7677,269.44,19.03,50.16,Voltage Swell,Substation,SS-04,Medium,83.38,3
7678,258.89,13.31,50.98,Voltage Swell,Substation,SS-04,Medium,75.89,3
7679,260.68,10.46,50.53,Voltage Swell,Substation,SS-04,Medium,86.7,3
7680,251.17,12.72,50.95,Voltage Swell,Substation,SS-04,Medium,86.42,3
7681,259.32,10.66,50.43,Voltage Swell,Substation,SS-04,Medium,86.61,3
7682,265.51,10.94,50.66,Voltage Swell,Substation,SS-04,Medium,76.43,3
7683,245.58,14.58,50.22,Voltage Swell,Substation,SS-04,Medium,76.18,3
7684,263.25,13.98,50.8,Voltage Swell,Substation,SS-04,Medium,84.96,3
7685,263.25,11.69,50.26,Voltage Swell,Substation,SS-04,Medium,84.01,3
7686,250.0,17.78,50.52,Voltage Swell,Substation,SS-04,Medium,78.4,3
7687,260.63,19.34,50.08,Voltage Swell,Substation,SS-04,Medium,76.64,3
7688,266.1,9.32,50.04,Voltage Swell,Substation,SS-04,Medium,80.22,3
7689,256.67,14.83,50.51,Voltage Swell,Substation,SS-04,Medium,88.7,3
7690,264.22,19.81,50.48,Voltage Swell,Substation,SS-04,Medium,76.26,3
7691,268.89,8.05,50.78,Voltage Swell,Substation,SS-04,Medium,75.47,3
7692,264.03,19.26,50.39,Voltage Swell,Substation,SS-04,Medium,78.61,3
7693,250.66,13.9,50.17,Voltage Swell,Substation,SS-04,Medium,85.09,3
7694,254.21,11.88,50.46,Voltage Swell,Substation,SS-04,Medium,83.14,3
7695,248.55,16.49,50.88,Voltage Swell,Substation,SS-04,Medium,79.17,3
7696,249.51,17.13,50.18,Voltage Swell,Substation,SS-04,Medium,75.62,3
7697,260.48,10.88,50.17,Voltage Swell,Substation,SS-04,Medium,89.72,3
7698,252.3,18.84,50.18,Voltage Swell,Substation,SS-04,Medium,87.28,3
7699,257.55,8.94,50.73,Voltage Swell,Substation,SS-04,Medium,88.38,3
7700,249.08,16.71,50.45,Voltage Swell,Substation,SS-04,Medium,86.31,3
7701,262.85,8.32,50.18,Voltage Swell,Substation,SS-04,Medium,82.07,3
7702,268.34,12.1,50.63,Voltage Swell,Substation,SS-04,Medium,75.18,3
7703,262.78,15.24,50.72,Voltage Swell,Substation,SS-04,Medium,88.57,3
7704,248.66,11.14,51.0,Voltage Swell,Substation,SS-04,Medium,77.34,3
7705,263.02,16.7,50.68,Voltage Swell,Substation,SS-04,Medium,78.41,3
7706,250.38,16.0,50.19,Voltage Swell,Substation,SS-04,Medium,84.92,3
7707,257.31,12.64,50.3,Voltage Swell,Substation,SS-04,Medium,89.21,3
7708,257.7,14.74,50.95,Voltage Swell,Substation,SS-04,Medium,84.81,3
7709,268.95,9.28,50.85,Voltage Swell,Substation,SS-04,Medium,80.03,3
7710,265.26,18.27,50.27,Voltage Swell,Substation,SS-04,Medium,81.13,3
7711,263.15,9.19,50.76,Voltage Swell,Substation,SS-04,Medium,76.66,3
7712,267.86,11.32,50.58,Voltage Swell,Substation,SS-04,Medium,76.76,3
7713,251.74,12.85,50.49,Voltage Swell,Substation,SS-04,Medium,75.0,3
7714,267.22,8.09,50.77,Voltage Swell,Substation,SS-04,Medium,82.06,3
7715,258.1,10.5,50.61,Voltage Swell,Substation,SS-04,Medium,83.06,3
7716,249.11,10.86,50.07,Voltage Swell,Substation,SS-04,Medium,75.99,3
7717,245.34,10.65,50.68,Voltage Swell,Substation,SS-04,Medium,79.74,3
7718,253.57,9.58,50.58,Voltage Swell,Substation,SS-04,Medium,80.13,3
7719,261.91,16.9,50.58,Voltage Swell,Substation,SS-04,Medium,79.14,3
7720,257.72,11.02,50.9,Voltage Swell,Substation,SS-04,Medium,86.5,3
7721,257.33,19.59,50.55,Voltage Swell,Substation,SS-04,Medium,79.93,3
7722,247.39,14.52,50.86,Voltage Swell,Substation,SS-04,Medium,88.0,3
7723,260.11,12.72,50.65,Voltage Swell,Substation,SS-04,Medium,86.43,3
7724,255.29,13.72,50.68,Voltage Swell,Substation,SS-04,Medium,88.15,3
7725,264.78,8.27,50.12,Voltage Swell,Substation,SS-04,Medium,87.79,3
7726,265.85,12.67,50.58,Voltage Swell,Substation,SS-04,Medium,88.59,3
7727,267.79,17.4,50.21,Voltage Swell,Substation,SS-04,Medium,85.95,3
7728,247.53,18.73,50.15,Voltage Swell,Substation,SS-04,Medium,84.94,3
7729,260.26,17.32,50.55,Voltage Swell,Substation,SS-04,Medium,75.89,3
7730,262.65,12.6,50.32,Voltage Swell,Substation,SS-04,Medium,89.88,3
7731,259.76,16.53,50.53,Voltage Swell,Substation,SS-04,Medium,86.55,3
7732,263.8,15.89,51.0,Voltage Swell,Substation,SS-04,Medium,81.9,3
7733,262.65,17.57,50.38,Voltage Swell,Substation,SS-04,Medium,81.86,3
7734,269.23,8.39,50.34,Voltage Swell,Substation,SS-04,Medium,82.29,3
7735,245.04,18.79,50.29,Voltage Swell,Substation,SS-04,Medium,78.87,3
7736,265.51,11.34,50.66,Voltage Swell,Substation,SS-04,Medium,87.32,3
7737,264.81,17.38,50.09,Voltage Swell,Substation,SS-04,Medium,76.2,3
7738,252.67,8.43,50.5,Voltage Swell,Substation,SS-04,Medium,80.92,3
7739,258.93,11.59,50.49,Voltage Swell,Substation,SS-04,Medium,80.02,3
7740,249.88,15.79,50.67,Voltage Swell,Substation,SS-04,Medium,87.44,3
7741,266.87,16.45,50.69,Voltage Swell,Substation,SS-04,Medium,75.85,3
7742,247.74,17.75,50.23,Voltage Swell,Substation,SS-04,Medium,80.33,3
7743,248.63,10.34,50.78,Voltage Swell,Substation,SS-04,Medium,78.93,3
7744,256.23,9.82,50.68,Voltage Swell,Substation,SS-04,Medium,85.92,3
7745,254.04,17.42,50.24,Voltage Swell,Substation,SS-04,Medium,85.38,3
7746,263.25,19.62,50.23,Voltage Swell,Substation,SS-04,Medium,76.41,3
7747,251.58,9.47,50.17,Voltage Swell,Substation,SS-04,Medium,80.01,3
7748,255.35,18.84,50.2,Voltage Swell,Substation,SS-04,Medium,89.58,3
7749,265.25,18.58,50.93,Voltage Swell,Substation,SS-04,Medium,86.3,3
7750,264.72,13.25,50.51,Voltage Swell,Substation,SS-04,Medium,88.99,3
7751,254.46,8.5,50.76,Voltage Swell,Substation,SS-04,Medium,83.6,3
7752,265.37,8.91,50.62,Voltage Swell,Substation,SS-04,Medium,78.72,3
7753,267.58,9.32,50.84,Voltage Swell,Substation,SS-04,Medium,76.33,3
7754,245.63,10.82,50.33,Voltage Swell,Substation,SS-04,Medium,84.4,3
7755,248.29,13.25,50.2,Voltage Swell,Substation,SS-04,Medium,87.83,3
7756,246.12,12.27,50.63,Voltage Swell,Substation,SS-04,Medium,88.7,3
7757,266.7,18.74,50.06,Voltage Swell,Substation,SS-04,Medium,87.61,3
7758,264.5,18.83,50.31,Voltage Swell,Substation,SS-04,Medium,88.68,3
7759,255.07,15.61,50.42,Voltage Swell,Substation,SS-04,Medium,81.41,3
7760,258.67,12.27,50.79,Voltage Swell,Substation,SS-04,Medium,84.5,3
7761,262.24,10.77,50.97,Voltage Swell,Substation,SS-04,Medium,84.9,3
7762,249.93,17.01,50.17,Voltage Swell,Substation,SS-04,Medium,75.95,3
7763,258.19,14.64,50.19,Voltage Swell,Substation,SS-04,Medium,80.23,3
7764,268.64,11.42,50.16,Voltage Swell,Substation,SS-04,Medium,89.89,3
7765,252.56,16.16,50.23,Voltage Swell,Substation,SS-04,Medium,83.25,3
7766,254.66,19.54,50.43,Voltage Swell,Substation,SS-04,Medium,83.76,3
7767,268.62,19.87,50.1,Voltage Swell,Substation,SS-04,Medium,87.51,3
7768,254.55,15.14,50.38,Voltage Swell,Substation,SS-04,Medium,81.02,3
7769,248.97,14.87,50.55,Voltage Swell,Substation,SS-04,Medium,77.84,3
7770,258.54,19.68,50.71,Voltage Swell,Substation,SS-04,Medium,82.21,3
7771,267.9,14.9,50.14,Voltage Swell,Substation,SS-04,Medium,83.21,3
7772,249.52,17.21,50.97,Voltage Swell,Substation,SS-04,Medium,80.41,3
7773,255.87,13.06,50.29,Voltage Swell,Substation,SS-04,Medium,86.91,3
7774,260.44,8.77,50.84,Voltage Swell,Substation,SS-04,Medium,77.81,3
7775,269.48,12.52,50.62,Voltage Swell,Substation,SS-04,Medium,76.17,3
7776,253.62,17.63,50.48,Voltage Swell,Substation,SS-04,Medium,88.57,3
7777,259.38,19.14,50.98,Voltage Swell,Substation,SS-04,Medium,81.81,3
7778,259.13,18.02,50.22,Voltage Swell,Substation,SS-04,Medium,87.92,3
7779,259.8,16.71,50.08,Voltage Swell,Substation,SS-04,Medium,86.49,3
7780,252.77,17.66,50.51,Voltage Swell,Substation,SS-04,Medium,79.12,3
7781,268.82,17.18,50.99,Voltage Swell,Substation,SS-04,Medium,80.47,3
7782,261.23,15.34,50.69,Voltage Swell,Substation,SS-04,Medium,75.57,3
7783,252.29,18.91,50.42,Voltage Swell,Substation,SS-04,Medium,89.41,3
7784,250.34,19.97,50.7,Voltage Swell,Substation,SS-04,Medium,86.65,3
7785,254.92,18.88,50.55,Voltage Swell,Substation,SS-04,Medium,85.21,3
7786,247.37,15.58,50.88,Voltage Swell,Substation,SS-04,Medium,77.67,3
7787,263.44,8.3,50.93,Voltage Swell,Substation,SS-04,Medium,89.74,3
7788,253.85,9.28,50.66,Voltage Swell,Substation,SS-04,Medium,75.45,3
7789,257.06,11.26,50.47,Voltage Swell,Substation,SS-04,Medium,75.27,3
7790,246.29,8.19,50.62,Voltage Swell,Substation,SS-04,Medium,83.4,3
7791,250.83,15.76,50.88,Voltage Swell,Substation,SS-04,Medium,79.16,3
7792,265.8,15.95,50.03,Voltage Swell,Substation,SS-04,Medium,80.63,3
7793,257.69,16.78,50.29,Voltage Swell,Substation,SS-04,Medium,89.74,3
7794,262.11,12.47,50.1,Voltage Swell,Substation,SS-04,Medium,77.72,3
7795,257.19,13.94,50.77,Voltage Swell,Substation,SS-04,Medium,85.89,3
7796,250.03,15.14,50.02,Voltage Swell,Substation,SS-04,Medium,80.98,3
7797,264.1,12.79,50.84,Voltage Swell,Substation,SS-04,Medium,89.64,3
7798,260.18,9.74,50.38,Voltage Swell,Substation,SS-04,Medium,75.14,3
7799,260.07,17.86,50.63,Voltage Swell,Substation,SS-04,Medium,86.79,3
7800,265.0,18.21,50.27,Voltage Swell,Substation,SS-04,Medium,88.07,3
7801,261.35,11.48,50.99,Voltage Swell,Substation,SS-04,Medium,89.25,3
7802,259.36,18.12,50.26,Voltage Swell,Substation,SS-04,Medium,81.24,3
7803,249.6,14.24,50.5,Voltage Swell,Substation,SS-04,Medium,78.19,3
7804,261.82,9.41,50.06,Voltage Swell,Substation,SS-04,Medium,80.77,3
7805,255.25,11.84,50.26,Voltage Swell,Substation,SS-04,Medium,80.08,3
7806,249.08,12.84,50.9,Voltage Swell,Substation,SS-04,Medium,78.37,3
7807,262.11,9.7,50.35,Voltage Swell,Substation,SS-04,Medium,79.82,3
7808,268.43,13.14,50.69,Voltage Swell,Substation,SS-04,Medium,84.04,3
7809,248.53,19.27,50.35,Voltage Swell,Substation,SS-04,Medium,75.67,3
7810,252.51,12.03,50.09,Voltage Swell,Substation,SS-04,Medium,84.3,3
7811,253.67,15.55,50.01,Voltage Swell,Substation,SS-04,Medium,89.73,3
7812,249.26,15.91,50.72,Voltage Swell,Substation,SS-04,Medium,77.57,3
7813,247.79,9.83,50.25,Voltage Swell,Substation,SS-04,Medium,77.52,3
7814,261.85,13.05,50.54,Voltage Swell,Substation,SS-04,Medium,75.71,3
7815,266.53,10.05,50.36,Voltage Swell,Substation,SS-04,Medium,76.08,3
7816,248.42,15.99,50.69,Voltage Swell,Substation,SS-04,Medium,85.15,3
7817,258.8,19.43,50.51,Voltage Swell,Substation,SS-04,Medium,81.74,3
7818,251.19,9.19,50.55,Voltage Swell,Substation,SS-04,Medium,79.72,3
7819,258.1,10.47,50.84,Voltage Swell,Substation,SS-04,Medium,90.0,3
7820,253.06,18.11,50.87,Voltage Swell,Substation,SS-04,Medium,89.94,3
7821,253.57,17.07,50.23,Voltage Swell,Substation,SS-04,Medium,84.37,3
7822,262.62,16.89,50.21,Voltage Swell,Substation,SS-04,Medium,87.73,3
7823,255.52,10.6,50.54,Voltage Swell,Substation,SS-04,Medium,87.95,3
7824,269.18,16.98,50.01,Voltage Swell,Substation,SS-04,Medium,77.02,3
7825,246.91,9.21,50.38,Voltage Swell,Substation,SS-04,Medium,80.08,3
7826,247.84,18.59,50.62,Voltage Swell,Substation,SS-04,Medium,86.95,3
7827,254.29,12.92,50.32,Voltage Swell,Substation,SS-04,Medium,81.58,3
7828,260.26,13.92,50.84,Voltage Swell,Substation,SS-04,Medium,88.5,3
7829,256.74,10.88,50.95,Voltage Swell,Substation,SS-04,Medium,86.03,3
7830,261.0,16.94,50.08,Voltage Swell,Substation,SS-04,Medium,76.01,3
7831,248.83,9.77,50.42,Voltage Swell,Substation,SS-04,Medium,77.36,3
7832,266.36,14.94,50.37,Voltage Swell,Substation,SS-04,Medium,76.04,3
7833,259.78,9.4,50.74,Voltage Swell,Substation,SS-04,Medium,87.04,3
7834,258.6,9.8,50.79,Voltage Swell,Substation,SS-04,Medium,79.62,3
7835,250.57,13.65,50.92,Voltage Swell,Substation,SS-04,Medium,79.46,3
7836,267.64,8.64,50.08,Voltage Swell,Substation,SS-04,Medium,85.48,3
7837,249.76,11.8,50.14,Voltage Swell,Substation,SS-04,Medium,79.98,3
7838,252.01,16.84,50.7,Voltage Swell,Substation,SS-04,Medium,89.32,3
7839,263.11,16.34,50.69,Voltage Swell,Substation,SS-04,Medium,88.24,3
7840,252.41,11.6,50.74,Voltage Swell,Substation,SS-04,Medium,78.43,3
7841,267.8,14.42,50.3,Voltage Swell,Substation,SS-04,Medium,86.64,3
7842,252.81,19.56,50.98,Voltage Swell,Substation,SS-04,Medium,85.0,3
7843,247.84,11.16,50.52,Voltage Swell,Substation,SS-04,Medium,87.77,3
7844,249.62,9.25,50.07,Voltage Swell,Substation,SS-04,Medium,82.6,3
7845,267.12,8.51,50.21,Voltage Swell,Substation,SS-04,Medium,85.4,3
7846,265.65,17.69,50.79,Voltage Swell,Substation,SS-04,Medium,76.95,3
7847,254.93,19.82,50.99,Voltage Swell,Substation,SS-04,Medium,84.04,3
7848,262.73,19.42,50.45,Voltage Swell,Substation,SS-04,Medium,77.05,3
7849,261.72,19.52,50.7,Voltage Swell,Substation,SS-04,Medium,87.05,3
7850,255.57,9.16,50.17,Voltage Swell,Substation,SS-04,Medium,89.74,3
7851,257.33,8.14,50.96,Voltage Swell,Substation,SS-04,Medium,82.47,3
7852,265.91,14.58,50.1,Voltage Swell,Substation,SS-04,Medium,84.23,3
7853,269.94,8.42,50.84,Voltage Swell,Substation,SS-04,Medium,78.53,3
7854,254.85,12.47,50.9,Voltage Swell,Substation,SS-04,Medium,82.57,3
7855,256.18,17.82,50.05,Voltage Swell,Substation,SS-04,Medium,76.3,3
7856,245.54,16.26,50.53,Voltage Swell,Substation,SS-04,Medium,88.14,3
7857,257.46,10.66,50.81,Voltage Swell,Substation,SS-04,Medium,79.41,3
7858,268.39,11.01,50.17,Voltage Swell,Substation,SS-04,Medium,82.4,3
7859,246.26,8.44,50.5,Voltage Swell,Substation,SS-04,Medium,78.23,3
7860,245.23,11.55,50.48,Voltage Swell,Substation,SS-04,Medium,80.91,3
7861,248.39,14.96,50.71,Voltage Swell,Substation,SS-04,Medium,85.13,3
7862,254.84,9.65,50.5,Voltage Swell,Substation,SS-04,Medium,88.36,3
7863,256.72,10.35,50.09,Voltage Swell,Substation,SS-04,Medium,89.16,3
7864,263.58,11.76,50.3,Voltage Swell,Substation,SS-04,Medium,88.43,3
7865,249.44,14.42,50.71,Voltage Swell,Substation,SS-04,Medium,80.95,3
7866,246.0,10.73,50.9,Voltage Swell,Substation,SS-04,Medium,82.85,3
7867,265.39,14.67,50.94,Voltage Swell,Substation,SS-04,Medium,88.64,3
7868,257.07,11.82,50.6,Voltage Swell,Substation,SS-04,Medium,85.12,3
7869,257.46,17.87,50.18,Voltage Swell,Substation,SS-04,Medium,80.02,3
7870,262.16,10.96,50.44,Voltage Swell,Substation,SS-04,Medium,89.46,3
7871,260.65,19.39,50.72,Voltage Swell,Substation,SS-04,Medium,85.87,3
7872,259.8,9.71,50.52,Voltage Swell,Substation,SS-04,Medium,78.79,3
7873,269.97,11.2,50.23,Voltage Swell,Substation,SS-04,Medium,84.36,3
7874,257.77,8.26,50.13,Voltage Swell,Substation,SS-04,Medium,87.17,3
7875,257.09,9.75,50.47,Voltage Swell,Substation,SS-04,Medium,78.8,3
7876,250.59,19.49,50.36,Voltage Swell,Substation,SS-04,Medium,75.7,3
7877,269.26,17.54,50.25,Voltage Swell,Substation,SS-04,Medium,81.13,3
7878,266.56,12.29,50.57,Voltage Swell,Substation,SS-04,Medium,83.02,3
7879,255.03,15.67,50.47,Voltage Swell,Substation,SS-04,Medium,75.32,3
7880,265.36,9.36,50.46,Voltage Swell,Substation,SS-04,Medium,83.7,3
7881,262.64,12.93,50.74,Voltage Swell,Substation,SS-04,Medium,76.97,3
7882,261.34,17.92,50.89,Voltage Swell,Substation,SS-04,Medium,83.69,3
7883,252.82,9.96,50.35,Voltage Swell,Substation,SS-04,Medium,83.1,3
7884,249.91,19.43,50.9,Voltage Swell,Substation,SS-04,Medium,75.49,3
7885,259.05,17.47,50.25,Voltage Swell,Substation,SS-04,Medium,82.86,3
7886,255.15,10.36,50.61,Voltage Swell,Substation,SS-04,Medium,89.91,3
7887,254.13,14.63,50.33,Voltage Swell,Substation,SS-04,Medium,88.15,3
7888,266.62,10.15,50.9,Voltage Swell,Substation,SS-04,Medium,77.27,3
7889,247.39,15.84,50.39,Voltage Swell,Substation,SS-04,Medium,82.96,3
7890,261.31,8.63,50.29,Voltage Swell,Substation,SS-04,Medium,81.91,3
7891,251.66,8.59,50.09,Voltage Swell,Substation,SS-04,Medium,87.03,3
7892,267.78,9.83,50.25,Voltage Swell,Substation,SS-04,Medium,84.78,3
7893,268.86,11.6,50.86,Voltage Swell,Substation,SS-04,Medium,82.59,3
7894,268.91,9.64,50.97,Voltage Swell,Substation,SS-04,Medium,81.61,3
7895,268.82,13.5,50.53,Voltage Swell,Substation,SS-04,Medium,87.07,3
7896,263.07,15.44,50.42,Voltage Swell,Substation,SS-04,Medium,86.89,3
7897,268.71,8.12,50.59,Voltage Swell,Substation,SS-04,Medium,87.99,3
7898,261.33,17.61,50.9,Voltage Swell,Substation,SS-04,Medium,86.26,3
7899,262.93,19.58,50.86,Voltage Swell,Substation,SS-04,Medium,87.23,3
7900,247.16,10.87,50.56,Voltage Swell,Substation,SS-04,Medium,85.64,3
